shape_id,route_id,route_name,route_type,route_color,route_text_color,direction_id,direction_name
8000023-70205-70503-0-70201-70205-0-70150-70201-0,Green-D,D,0,00843D,FFFFFF,1,East
8000020-70201-70205-0-70150-70201-0,Green-D,D,0,00843D,FFFFFF,1,East
8000020-70201-70205-2,Green-D,D,0,00843D,FFFFFF,1,East
8000018-70206-70260-0,Green-E,E,0,00843D,FFFFFF,0,West
8000015-70260-70205-2,Green-E,E,0,00843D,FFFFFF,1,East
BackBayToBabcock-S,Shuttle-BabcockCopley,Green Line B Shuttle,3,FFC72C,000000,0,West
BabcockToBackBay-S,Shuttle-BabcockCopley,Green Line B Shuttle,3,FFC72C,000000,1,East
CopleyToKenmore-S,Shuttle-CopleyKenmore,Green Line Shuttle,3,FFC72C,000000,0,West
KenmoreToCopley-S,Shuttle-CopleyKenmore,Green Line Shuttle,3,FFC72C,000000,1,East
8000019-70202-170137-0-70206-70202-0-70502-70206-0,Green-B,B,0,00843D,FFFFFF,0,West
8000014-170136-70201-2-70201-70205-2-70205-70501-2,Green-B,B,0,00843D,FFFFFF,1,East
8000017-70502-70206-0,Green-C,C,0,00843D,FFFFFF,0,West
8000017-70502-70206-2-70206-70202-2-70202-70151-2,Green-C,C,0,00843D,FFFFFF,0,West
8000016-70205-70501-0-70201-70205-0-70150-70201-0,Green-C,C,0,00843D,FFFFFF,1,East
8000016-70205-70501-2,Green-C,C,0,00843D,FFFFFF,1,East
8000008-70502-70206-0,Green-D,D,0,00843D,FFFFFF,0,West
8000008-70502-70206-2-70206-70202-2-70202-70151-2,Green-D,D,0,00843D,FFFFFF,0,West
8000021-70502-70206-0,Green-D,D,0,00843D,FFFFFF,0,West
8000021-70502-70206-2-70206-70202-2-70202-70151-2,Green-D,D,0,00843D,FFFFFF,0,West
8000009-70205-70501-0-70201-70205-0-70150-70201-0,Green-D,D,0,00843D,FFFFFF,1,East
8000009-70205-70501-2,Green-D,D,0,00843D,FFFFFF,1,East
8000020-70205-70501-0-70201-70205-0-70150-70201-0,Green-D,D,0,00843D,FFFFFF,1,East
8000020-70205-70501-2,Green-D,D,0,00843D,FFFFFF,1,East
8000018-70206-70260-0-70502-70206-0,Green-E,E,0,00843D,FFFFFF,0,West
8000015-70260-70205-2-70205-70501-2,Green-E,E,0,00843D,FFFFFF,1,East
NorthStationToBeverlyLocal-S,Shuttle-BeverlyNorthStationLocal,Newburyport/Rockport Line Shuttle,3,FFC72C,000000,0,Outbound
LechmereToNorthStation-S,Shuttle-LechmereNorthStation,Green Line Shuttle,3,FFC72C,000000,0,West
NorthStationToLechmere-S,Shuttle-LechmereNorthStation,Green Line Shuttle,3,FFC72C,000000,1,East
NorthStationToSwampscott-S,Shuttle-NorthStationSwampscott,Newburyport/Rockport Line Shuttle,3,FFC72C,000000,0,Outbound
SwampscottToNorthStation-S,Shuttle-NorthStationSwampscott,Newburyport/Rockport Line Shuttle,3,FFC72C,000000,1,Inbound
